week,date,operation_unit,process_stage,region,orders_processed,orders_delayed,defects_count,avg_processing_time,customer_complaints,cost_per_order
12,2021-03-19,Warehouse A,order_processing,North,6,500,0,1.76,300,350.01
12,2021-03-19,Warehouse A,packaging,North,4,400,0,3.91,300,490.76
12,2021-03-19,Warehouse A,shipping,North,3,300,0,0.67,300,437.82
12,2021-03-19,Support Team,shipping,West,1,100,0,1.52,0,435.58
12,2021-03-19,Warehouse A,delivery,North,6,500,0,2.07,300,525.94
12,2021-03-19,Warehouse A,order_processing,North,8,600,0,2.42,400,464.6
12,2021-03-19,Warehouse A,packaging,North,5,400,0,1.46,500,451.36
12,2021-03-19,Warehouse A,shipping,North,2,200,0,2.78,200,751.96
12,2021-03-19,Warehouse B,packaging,South,2,100,0,2.99,200,466.85
12,2021-03-19,Support Team,delivery,West,1,100,0,4.93,0,983.73
12,2021-03-19,Support Team,order_processing,West,1,0,0,1.24,100,164.45
12,2021-03-19,Support Team,packaging,West,2,100,0,1.01,100,564.12
12,2021-03-19,Support Team,shipping,West,1,100,0,2.31,100,575.3
12,2021-03-19,Warehouse A,delivery,North,7,500,0,1.95,500,608.22
12,2021-03-19,Warehouse A,order_processing,North,7,600,0,2.34,600,392.24
12,2021-03-19,Warehouse A,packaging,North,3,300,0,1.75,0,808.87
12,2021-03-19,Warehouse A,shipping,North,1,100,0,3.06,0,237.1
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,0.91,100,367.1
12,2021-03-19,Support Team,delivery,West,1,100,0,1.64,100,157.85
12,2021-03-19,Support Team,order_processing,West,2,100,0,0.97,100,372.75
12,2021-03-19,Support Team,shipping,West,1,0,0,3.04,100,364.29
12,2021-03-19,Warehouse A,delivery,North,6,500,0,2.93,600,533.38
12,2021-03-19,Warehouse A,order_processing,North,8,800,0,2.01,500,453.93
12,2021-03-19,Warehouse A,packaging,North,1,0,0,0.67,100,105.06
12,2021-03-19,Warehouse A,shipping,North,2,200,0,2.82,0,344.01
12,2021-03-19,Warehouse B,delivery,South,1,100,0,0.61,0,139.92
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,0.53,0,117.55
12,2021-03-19,Warehouse B,packaging,South,1,0,0,4.63,100,790.73
12,2021-03-19,Support Team,delivery,West,1,100,0,0.74,0,954.04
12,2021-03-19,Support Team,order_processing,West,2,100,0,2.95,200,935.54
12,2021-03-19,Support Team,shipping,West,1,100,0,0.51,0,962.89
12,2021-03-19,Warehouse A,delivery,North,6,400,0,1.7,500,530.87
12,2021-03-19,Warehouse A,order_processing,North,9,700,0,1.76,400,438.48
12,2021-03-19,Warehouse A,packaging,North,2,100,0,2.86,200,160.96
12,2021-03-19,Warehouse A,shipping,North,3,200,0,4.0,200,374.51
12,2021-03-19,Support Team,delivery,West,1,100,0,1.42,100,809.14
12,2021-03-19,Support Team,order_processing,West,1,0,0,4.84,0,508.88
12,2021-03-19,Support Team,packaging,West,1,100,0,1.43,100,483.48
12,2021-03-19,Warehouse A,delivery,North,5,300,0,1.57,400,458.82
12,2021-03-19,Warehouse A,order_processing,North,13,800,0,2.31,800,362.01
12,2021-03-19,Warehouse A,packaging,North,2,100,0,1.91,200,184.34
12,2021-03-19,Warehouse B,delivery,South,1,0,0,1.14,0,612.19
12,2021-03-19,Support Team,delivery,West,2,200,0,0.96,200,561.0
12,2021-03-19,Support Team,packaging,West,1,0,0,0.5,100,253.26
12,2021-03-19,Support Team,shipping,West,1,100,0,4.65,100,102.22
12,2021-03-19,Warehouse A,delivery,North,5,500,0,2.59,200,480.64
12,2021-03-19,Warehouse A,order_processing,North,5,300,0,1.95,400,634.39
12,2021-03-19,Warehouse A,packaging,North,3,100,0,2.07,200,587.59
12,2021-03-19,Warehouse A,shipping,North,5,200,0,2.17,300,711.5
12,2021-03-19,Warehouse B,delivery,South,1,100,0,0.5,100,784.83
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,1.87,100,100.09
12,2021-03-19,Warehouse A,delivery,North,4,300,0,1.83,300,485.64
12,2021-03-19,Warehouse A,order_processing,North,12,800,0,2.33,900,441.79
12,2021-03-19,Warehouse A,packaging,North,3,300,0,3.88,300,446.92
12,2021-03-19,Warehouse A,shipping,North,5,100,0,2.43,400,409.74
12,2021-03-19,Support Team,order_processing,West,2,200,0,2.56,200,933.07
12,2021-03-19,Support Team,packaging,West,1,100,0,4.95,100,108.02
12,2021-03-19,Warehouse A,delivery,North,9,700,0,2.57,500,396.95
12,2021-03-19,Warehouse A,order_processing,North,7,300,0,1.98,300,571.93
12,2021-03-19,Warehouse A,packaging,North,2,200,0,2.87,200,880.25
12,2021-03-19,Warehouse A,shipping,North,2,100,0,0.83,100,395.81
12,2021-03-19,Warehouse B,delivery,South,1,0,0,5.0,100,107.45
12,2021-03-19,Warehouse A,delivery,North,4,400,0,3.06,200,529.0
12,2021-03-19,Warehouse A,order_processing,North,7,400,0,2.28,600,517.07
12,2021-03-19,Warehouse A,packaging,North,6,400,0,1.39,300,541.1
12,2021-03-19,Warehouse A,shipping,North,5,400,0,1.96,200,529.23
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,4.99,100,628.23
12,2021-03-19,Warehouse B,shipping,South,1,100,0,1.29,100,548.95
12,2021-03-19,Support Team,order_processing,West,2,100,0,0.73,200,494.51
12,2021-03-19,Warehouse A,delivery,North,11,800,0,2.03,700,614.76
12,2021-03-19,Warehouse A,order_processing,North,9,800,0,1.77,600,336.8
12,2021-03-19,Warehouse A,packaging,North,1,100,0,0.94,100,113.45
12,2021-03-19,Warehouse A,shipping,North,1,0,0,3.68,100,978.41
12,2021-03-19,Support Team,order_processing,West,2,100,0,0.75,200,293.54
12,2021-03-19,Support Team,shipping,West,2,100,0,2.04,200,331.52
12,2021-03-19,Warehouse A,delivery,North,5,300,0,1.39,200,729.16
12,2021-03-19,Warehouse A,order_processing,North,8,600,0,1.38,500,535.59
12,2021-03-19,Warehouse A,packaging,North,3,300,0,1.83,200,327.26
12,2021-03-19,Warehouse A,shipping,North,2,200,0,0.53,100,583.85
12,2021-03-19,Warehouse B,delivery,South,1,100,0,2.47,0,448.45
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,4.42,100,147.92
12,2021-03-19,Support Team,delivery,West,2,200,0,3.98,200,626.02
12,2021-03-19,Support Team,order_processing,West,2,200,0,2.71,100,748.87
12,2021-03-19,Warehouse A,delivery,North,6,500,0,3.12,500,397.38
12,2021-03-19,Warehouse A,order_processing,North,5,100,0,0.97,200,587.28
12,2021-03-19,Warehouse A,packaging,North,2,200,0,1.46,200,362.49
12,2021-03-19,Warehouse A,shipping,North,6,500,0,1.3,600,362.04
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,0.54,100,541.03
12,2021-03-19,Support Team,delivery,West,2,100,0,1.13,100,315.12
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.59,100,107.24
12,2021-03-19,Support Team,packaging,West,1,0,0,4.44,100,134.36
12,2021-03-19,Support Team,shipping,West,2,100,0,3.81,200,576.11
12,2021-03-19,Warehouse A,delivery,North,6,500,0,2.19,200,665.93
12,2021-03-19,Warehouse A,order_processing,North,9,700,0,2.2,900,470.97
12,2021-03-19,Warehouse A,packaging,North,2,200,0,3.94,100,119.34
12,2021-03-19,Warehouse A,shipping,North,1,100,0,3.22,100,191.32
12,2021-03-19,Support Team,delivery,West,2,200,0,2.92,200,927.1
12,2021-03-19,Support Team,packaging,West,1,0,0,2.43,0,967.47
12,2021-03-19,Warehouse A,delivery,North,10,600,0,2.05,800,477.44
12,2021-03-19,Warehouse A,order_processing,North,6,600,0,2.57,400,251.03
12,2021-03-19,Warehouse A,packaging,North,4,300,0,2.78,400,373.92
12,2021-03-19,Warehouse A,shipping,North,1,100,0,3.91,100,403.36
12,2021-03-19,Support Team,order_processing,West,2,200,0,2.8,200,284.43
12,2021-03-19,Support Team,packaging,West,1,100,0,3.6,100,479.38
12,2021-03-19,Support Team,shipping,West,1,100,0,4.48,0,377.12
12,2021-03-19,Warehouse A,delivery,North,1,100,0,4.58,0,728.28
12,2021-03-19,Warehouse A,order_processing,North,10,900,0,2.46,400,413.21
12,2021-03-19,Warehouse A,packaging,North,7,400,0,3.31,400,534.85
12,2021-03-19,Warehouse A,shipping,North,1,0,0,4.77,0,282.0
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,1.15,100,112.93
12,2021-03-19,Support Team,delivery,West,1,100,0,0.5,0,754.55
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.7,100,100.79
12,2021-03-19,Warehouse A,delivery,North,10,900,0,1.98,400,674.47
12,2021-03-19,Warehouse A,order_processing,North,7,400,0,2.21,400,476.05
12,2021-03-19,Warehouse A,packaging,North,1,100,0,0.51,100,650.1
12,2021-03-19,Warehouse A,shipping,North,2,100,0,0.61,100,280.12
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,1.32,0,131.4
12,2021-03-19,Warehouse B,packaging,South,1,0,0,3.59,100,534.08
12,2021-03-19,Support Team,delivery,West,1,100,0,3.06,100,911.9
12,2021-03-19,Support Team,order_processing,West,2,100,0,2.28,200,345.1
12,2021-03-19,Warehouse A,delivery,North,6,500,0,3.29,400,507.36
12,2021-03-19,Warehouse A,order_processing,North,8,700,0,2.1,400,407.6
12,2021-03-19,Warehouse A,packaging,North,2,200,0,1.3,100,437.2
12,2021-03-19,Warehouse A,shipping,North,3,200,0,0.75,300,436.33
12,2021-03-19,Warehouse B,delivery,South,1,0,0,4.99,100,178.73
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,0.5,100,105.91
12,2021-03-19,Support Team,order_processing,West,1,100,0,1.09,100,692.26
12,2021-03-19,Support Team,shipping,West,1,100,0,5.0,100,488.75
12,2021-03-19,Warehouse A,delivery,North,8,600,0,2.13,500,253.87
12,2021-03-19,Warehouse A,order_processing,North,6,400,0,3.95,400,648.91
12,2021-03-19,Warehouse A,packaging,North,3,100,0,2.31,300,757.02
12,2021-03-19,Warehouse A,shipping,North,5,400,0,2.21,200,437.3
12,2021-03-19,Support Team,order_processing,West,2,200,0,3.6,200,917.36
12,2021-03-19,Warehouse A,delivery,North,7,300,0,2.0,700,325.92
12,2021-03-19,Warehouse A,order_processing,North,5,300,0,3.58,300,415.0
12,2021-03-19,Warehouse A,packaging,North,4,400,0,1.23,400,859.88
12,2021-03-19,Warehouse A,shipping,North,6,600,0,3.13,600,310.83
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.8,0,212.82
12,2021-03-19,Warehouse A,delivery,North,6,500,0,1.91,200,440.14
12,2021-03-19,Warehouse A,order_processing,North,9,400,0,1.79,700,477.5
12,2021-03-19,Warehouse A,packaging,North,3,200,0,2.03,100,382.11
12,2021-03-19,Warehouse A,shipping,North,2,100,0,2.05,200,339.29
12,2021-03-19,Warehouse B,delivery,South,2,200,0,0.56,200,572.66
12,2021-03-19,Warehouse B,shipping,South,1,100,0,0.63,100,383.62
12,2021-03-19,Support Team,delivery,West,1,100,0,0.83,100,956.58
12,2021-03-19,Support Team,order_processing,West,1,0,0,1.94,0,147.37
12,2021-03-19,Warehouse A,delivery,North,7,500,0,1.05,500,411.15
12,2021-03-19,Warehouse A,order_processing,North,5,400,0,3.91,200,655.98
12,2021-03-19,Warehouse A,packaging,North,6,400,0,1.77,300,593.71
12,2021-03-19,Warehouse A,shipping,North,2,100,0,2.66,100,375.61
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,3.16,0,347.89
12,2021-03-19,Warehouse B,packaging,South,1,0,0,0.85,100,272.68
12,2021-03-19,Support Team,packaging,West,1,100,0,4.08,100,859.42
12,2021-03-19,Warehouse A,delivery,North,7,500,0,1.85,300,391.77
12,2021-03-19,Warehouse A,order_processing,North,8,500,0,2.8,800,309.79
12,2021-03-19,Warehouse A,packaging,North,4,200,0,2.63,300,390.6
12,2021-03-19,Warehouse A,shipping,North,2,100,0,4.23,200,266.45
12,2021-03-19,Warehouse B,delivery,South,1,100,0,0.5,0,121.88
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,1.21,0,108.08
12,2021-03-19,Support Team,delivery,West,1,100,0,0.54,0,951.93
12,2021-03-19,Support Team,order_processing,West,1,100,0,2.96,100,101.34
12,2021-03-19,Warehouse A,delivery,North,7,500,0,2.32,600,413.2
12,2021-03-19,Warehouse A,order_processing,North,6,400,0,2.52,400,400.29
12,2021-03-19,Warehouse A,packaging,North,5,500,0,1.95,300,376.85
12,2021-03-19,Warehouse A,shipping,North,2,100,0,1.77,200,740.13
12,2021-03-19,Warehouse B,delivery,South,1,0,0,0.55,100,993.88
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,4.9,0,592.09
12,2021-03-19,Support Team,delivery,West,3,200,0,2.02,100,440.67
12,2021-03-19,Support Team,order_processing,West,2,200,0,2.44,100,169.8
12,2021-03-19,Warehouse A,delivery,North,7,600,0,2.15,700,511.62
12,2021-03-19,Warehouse A,order_processing,North,4,200,0,2.78,300,590.34
12,2021-03-19,Warehouse A,packaging,North,2,100,0,1.6,100,566.38
12,2021-03-19,Warehouse A,shipping,North,3,300,0,1.4,200,211.97
12,2021-03-19,Warehouse B,delivery,South,1,100,0,3.83,0,539.09
12,2021-03-19,Warehouse B,order_processing,South,2,100,0,2.79,200,446.39
12,2021-03-19,Support Team,delivery,West,1,100,0,0.62,100,489.39
12,2021-03-19,Support Team,order_processing,West,2,200,0,1.11,100,294.39
12,2021-03-19,Warehouse A,delivery,North,7,600,0,1.51,600,475.04
12,2021-03-19,Warehouse A,order_processing,North,6,500,0,3.27,500,162.8
12,2021-03-19,Warehouse A,packaging,North,4,400,0,2.2,300,218.36
12,2021-03-19,Warehouse A,shipping,North,4,100,0,2.63,200,502.52
12,2021-03-19,Warehouse A,delivery,North,4,400,0,1.64,100,549.15
12,2021-03-19,Warehouse A,order_processing,North,10,1000,0,2.39,500,486.75
12,2021-03-19,Warehouse A,packaging,North,2,200,0,0.59,100,393.41
12,2021-03-19,Warehouse A,shipping,North,5,300,0,2.56,400,537.62
12,2021-03-19,Warehouse B,delivery,South,2,100,0,0.66,200,458.12
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,1.11,100,436.57
12,2021-03-19,Support Team,order_processing,West,2,100,0,0.53,200,815.46
12,2021-03-19,Support Team,shipping,West,1,100,0,0.5,0,128.36
12,2021-03-19,Warehouse A,delivery,North,4,400,0,1.9,300,274.5
12,2021-03-19,Warehouse A,order_processing,North,10,700,0,1.7,800,433.99
12,2021-03-19,Warehouse A,packaging,North,1,100,0,4.79,100,513.03
12,2021-03-19,Warehouse A,shipping,North,6,500,0,1.92,400,503.94
12,2021-03-19,Support Team,delivery,West,2,0,0,3.63,100,171.34
12,2021-03-19,Support Team,order_processing,West,2,200,0,3.95,100,322.8
12,2021-03-19,Support Team,packaging,West,2,200,0,1.59,100,207.39
12,2021-03-19,Warehouse A,delivery,North,5,400,0,2.61,400,323.54
12,2021-03-19,Warehouse A,order_processing,North,7,600,0,2.14,500,513.89
12,2021-03-19,Warehouse A,packaging,North,4,400,0,3.67,300,377.21
12,2021-03-19,Warehouse A,shipping,North,1,100,0,1.02,100,102.12
12,2021-03-19,Warehouse B,packaging,South,1,100,0,4.91,100,336.29
12,2021-03-19,Support Team,packaging,West,1,100,0,4.93,100,956.07
12,2021-03-19,Support Team,shipping,West,1,0,0,0.92,100,100.01
12,2021-03-19,Warehouse A,delivery,North,5,300,0,1.92,200,661.75
12,2021-03-19,Warehouse A,order_processing,North,14,800,0,1.84,1000,459.5
12,2021-03-19,Warehouse A,packaging,North,2,100,0,2.75,200,764.16
12,2021-03-19,Warehouse A,shipping,North,1,100,0,0.89,100,138.47
12,2021-03-19,Support Team,delivery,West,1,100,0,0.64,100,157.09
12,2021-03-19,Support Team,order_processing,West,1,100,0,2.15,100,114.64
12,2021-03-19,Support Team,shipping,West,1,100,0,2.2,0,740.16
12,2021-03-19,Warehouse A,delivery,North,9,500,0,1.94,600,592.51
12,2021-03-19,Warehouse A,order_processing,North,7,400,0,1.51,400,527.66
12,2021-03-19,Warehouse A,packaging,North,3,300,0,2.5,200,606.18
12,2021-03-19,Warehouse A,shipping,North,1,0,0,0.55,0,853.79
12,2021-03-19,Warehouse B,delivery,South,1,100,0,3.23,100,787.78
12,2021-03-19,Support Team,delivery,West,3,200,0,2.48,300,318.25
12,2021-03-19,Support Team,packaging,West,2,100,0,2.75,200,373.1
12,2021-03-19,Warehouse A,delivery,North,7,700,0,2.31,400,569.17
12,2021-03-19,Warehouse A,order_processing,North,5,400,0,2.99,200,524.0
12,2021-03-19,Warehouse A,packaging,North,3,200,0,2.27,200,321.52
12,2021-03-19,Warehouse A,shipping,North,3,300,0,2.27,100,226.4
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,0.5,0,856.02
12,2021-03-19,Support Team,delivery,West,1,0,0,3.84,100,127.45
12,2021-03-19,Support Team,order_processing,West,1,100,0,4.41,100,894.58
12,2021-03-19,Warehouse A,delivery,North,8,500,0,1.9,500,385.67
12,2021-03-19,Warehouse A,order_processing,North,4,400,0,3.46,300,420.67
12,2021-03-19,Warehouse A,packaging,North,5,300,0,1.76,400,607.77
12,2021-03-19,Warehouse A,shipping,North,3,300,0,2.18,100,791.15
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,4.26,100,907.4
12,2021-03-19,Warehouse B,packaging,South,1,0,0,0.5,100,576.05
12,2021-03-19,Support Team,order_processing,West,2,200,0,2.23,0,564.53
12,2021-03-19,Support Team,packaging,West,1,0,0,2.96,0,109.98
12,2021-03-19,Warehouse A,delivery,North,8,800,0,2.03,800,552.63
12,2021-03-19,Warehouse A,order_processing,North,5,400,0,2.98,300,507.51
12,2021-03-19,Warehouse A,packaging,North,3,200,0,1.52,100,623.24
12,2021-03-19,Warehouse A,shipping,North,2,0,0,0.93,200,194.71
12,2021-03-19,Warehouse B,delivery,South,1,0,0,4.94,0,112.9
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,2.36,0,582.6
12,2021-03-19,Warehouse B,packaging,South,1,100,0,1.33,100,256.72
12,2021-03-19,Support Team,delivery,West,1,0,0,3.94,100,637.48
12,2021-03-19,Support Team,packaging,West,1,100,0,4.98,100,129.94
12,2021-03-19,Support Team,shipping,West,1,100,0,4.54,0,469.8
12,2021-03-19,Warehouse A,delivery,North,9,600,0,2.5,600,363.01
12,2021-03-19,Warehouse A,order_processing,North,8,600,0,2.75,700,413.34
12,2021-03-19,Warehouse A,packaging,North,1,0,0,3.61,100,774.28
12,2021-03-19,Warehouse A,shipping,North,2,200,0,2.18,200,224.01
12,2021-03-19,Warehouse B,delivery,South,1,100,0,1.02,100,171.51
12,2021-03-19,Support Team,order_processing,West,2,200,0,2.57,0,435.17
12,2021-03-19,Warehouse A,delivery,North,5,300,0,2.45,500,337.47
12,2021-03-19,Warehouse A,order_processing,North,12,700,0,1.86,400,632.02
12,2021-03-19,Warehouse A,packaging,North,4,300,0,1.04,400,655.19
12,2021-03-19,Warehouse A,shipping,North,1,100,0,1.8,100,999.25
12,2021-03-19,Warehouse A,delivery,North,8,700,0,1.69,600,347.92
12,2021-03-19,Warehouse A,order_processing,North,15,800,0,1.93,1000,426.81
12,2021-03-19,Warehouse B,order_processing,South,1,0,0,1.48,100,999.16
12,2021-03-19,Support Team,delivery,West,2,100,0,2.34,100,583.96
12,2021-03-19,Warehouse A,delivery,North,8,500,0,1.92,400,652.51
12,2021-03-19,Warehouse A,order_processing,North,4,300,0,1.68,400,485.9
12,2021-03-19,Warehouse A,packaging,North,4,300,0,3.19,400,431.49
12,2021-03-19,Warehouse A,shipping,North,4,100,0,1.79,200,172.4
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,3.99,100,651.6
12,2021-03-19,Warehouse B,packaging,South,1,0,0,3.84,100,175.76
12,2021-03-19,Support Team,delivery,West,1,100,0,4.85,100,123.35
12,2021-03-19,Support Team,order_processing,West,1,100,0,0.97,100,997.45
12,2021-03-19,Support Team,packaging,West,1,100,0,3.97,100,534.67
12,2021-03-19,Warehouse A,delivery,North,9,500,0,2.34,700,483.07
12,2021-03-19,Warehouse A,order_processing,North,8,700,0,2.7,500,330.56
12,2021-03-19,Warehouse A,packaging,North,3,300,0,2.79,200,353.93
12,2021-03-19,Warehouse A,shipping,North,1,0,0,4.92,100,437.46
12,2021-03-19,Support Team,order_processing,West,2,100,0,2.53,200,119.08
12,2021-03-19,Warehouse A,delivery,North,8,600,0,2.3,800,509.1
12,2021-03-19,Warehouse A,order_processing,North,9,700,0,2.23,500,539.5
12,2021-03-19,Warehouse A,packaging,North,3,300,0,2.01,200,489.41
12,2021-03-19,Warehouse A,shipping,North,2,100,0,1.79,100,745.72
12,2021-03-19,Support Team,delivery,West,1,100,0,4.93,100,876.49
12,2021-03-19,Support Team,order_processing,West,3,200,0,2.92,300,540.26
12,2021-03-19,Warehouse A,delivery,North,9,900,0,2.24,500,451.75
12,2021-03-19,Warehouse A,order_processing,North,6,400,0,2.4,600,387.84
12,2021-03-19,Warehouse A,packaging,North,2,100,0,1.25,100,380.78
12,2021-03-19,Warehouse A,shipping,North,1,100,0,1.47,0,753.65
12,2021-03-19,Warehouse B,delivery,South,1,100,0,1.34,100,201.85
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,2.36,0,141.23
12,2021-03-19,Support Team,delivery,West,2,100,0,1.75,200,537.59
12,2021-03-19,Support Team,order_processing,West,3,300,0,0.63,200,388.13
12,2021-03-19,Warehouse A,delivery,North,6,500,0,2.74,400,352.48
12,2021-03-19,Warehouse A,order_processing,North,3,200,0,3.39,300,509.84
12,2021-03-19,Warehouse A,packaging,North,6,600,0,2.28,500,160.75
12,2021-03-19,Warehouse A,shipping,North,3,300,0,3.28,300,738.67
12,2021-03-19,Warehouse B,order_processing,South,1,100,0,0.54,100,884.64
12,2021-03-19,Support Team,delivery,West,1,0,0,4.66,100,327.24
12,2021-03-19,Support Team,order_processing,West,2,100,0,2.39,200,331.66
12,2021-03-19,Warehouse A,delivery,North,5,300,0,2.27,400,572.5
12,2021-03-19,Warehouse A,order_processing,North,8,600,0,1.3,700,483.51
